country,variety,price,points
US,"Bordeaux-style Red Blend",22.0,86
US,Malbec,32.0,86
Serbia,Portuguiser,15.0,86
Spain,"Tempranillo Blend",13.0,86
France,Chardonnay,22.0,86
US,"Cabernet Sauvignon",29.0,86
US,Chardonnay,27.0,86
Portugal,"Portuguese Red",26.0,86
US,Chardonnay,20.0,86
US,"Sauvignon Blanc",22.0,86
Italy,Sauvignon,13.0,86
US,Chardonnay,42.0,86
France,"Pinot Noir",30.0,86
Italy,"Pinot Grigio",29.0,86
US,Chardonnay,22.0,86
US,"Cabernet Sauvignon",125.0,86
Italy,"White Blend",10.0,86
Italy,Garganega,11.0,86
US,"Pinot Noir",30.0,86
Italy,Garganega,29.0,86
US,"White Blend",18.0,86
Chile,"Sauvignon Blanc",12.0,86
Italy,"Red Blend",14.0,86
Chile,"Cabernet Sauvignon",10.0,86
Italy,Garganega,27.0,86
Chile,Merlot,15.0,86
US,Chardonnay,11.0,86
US,Zinfandel,17.0,86
US,"Pinot Noir",23.0,86
US,Merlot,27.0,86
Portugal,Loureiro,12.0,86
US,"Cabernet Sauvignon",20.0,86
US,Chardonnay,40.0,86
US,"Sémillon",24.0,89
US,Merlot,30.0,89
US,"Pinot Noir",30.0,89
Austria,Zweigelt,21.0,89
US,Syrah,32.0,89
Italy,"Nero d'Avola",20.0,89
Spain,Palomino,13.0,89
US,"Rosé",16.0,89
US,"Sauvignon Blanc",16.0,89
Italy,"White Blend",39.0,89
Italy,Friulano,28.0,89
US,"Sauvignon Blanc",18.0,89
Austria,"Grüner Veltliner",17.0,89
France,Malbec,17.0,89
Austria,Zweigelt,19.0,89
Italy,Falanghina,20.0,89
US,Chardonnay,49.0,89
Spain,"Sparkling Blend",18.0,89
US,"Pinot Noir",56.0,89
US,"Pinot Noir",44.0,89
"New Zealand",Chardonnay,30.0,89
US,"Cabernet Sauvignon",29.0,89
"New Zealand","Sauvignon Blanc",17.0,89
Argentina,Bonarda,17.0,89
Spain,Palomino,20.0,89
France,"Rosé",17.0,89
France,"Sauvignon Blanc",20.0,89
Italy,"White Blend",13.0,86
France,"Alsace white blend",12.0,86
US,"Pinot Gris",14.0,86
France,"Pinot Noir",29.0,86
Italy,Sauvignon,11.0,86
US,Chardonnay,45.0,86
US,"Pinot Gris",16.0,86
Spain,Garnacha,14.0,86
US,"Rhône-style Red Blend",22.0,86
Chile,Merlot,11.0,86
Chile,"Red Blend",12.0,86
Slovenia,"Pinot Grigio",7.0,86
Spain,Verdejo-Viura,9.0,86
US,Malbec,30.0,86
Chile,"Pinot Noir",15.0,86
US,"Sauvignon Blanc",22.0,86
Romania,"Pinot Noir",9.0,86
Romania,"Pinot Grigio",7.0,86
US,"Cabernet Sauvignon",35.0,86
France,"Pinot Blanc",19.0,86
Italy,Fiano,28.0,86
France,"Rosé",10.0,86
France,"Rosé",10.0,86
Spain,Viura,12.0,86
Spain,Tempranillo,13.0,86
Chile,"Cabernet Sauvignon",11.0,86
Germany,Riesling,12.0,86
US,"Red Blend",40.0,91
France,"Gewürztraminer",35.0,91
Spain,"Sparkling Blend",29.0,91
US,"Pinot Noir",35.0,91
US,Tempranillo,23.0,91
US,"Pinot Noir",35.0,91
France,Riesling,90.0,91
France,Riesling,48.0,91
US,"Pinot Noir",30.0,91
Australia,Shiraz,120.0,91
Italy,"Red Blend",32.0,91
US,"Pinot Noir",38.0,91
US,"Cabernet Sauvignon",64.0,91
Italy,"Red Blend",60.0,91
US,"Mourvèdre",38.0,91
US,Zinfandel,16.0,91
US,Grenache,37.0,91
US,"Pinot Noir",55.0,91
US,"Pinot Noir",48.0,91
US,"Rhône-style Red Blend",34.0,91
US,"Pinot Noir",65.0,91
US,Grenache,48.0,91
Italy,Sangiovese,42.0,91
US,"Pinot Noir",45.0,91
Italy,Sangiovese,69.0,91
Italy,Sangiovese,105.0,91
US,"Pinot Noir",48.0,91
Australia,"Cabernet Sauvignon",25.0,91
Italy,Sangiovese,90.0,91
France,"Pinot Noir",128.0,93
US,"Pinot Noir",48.0,93
France,Chardonnay,70.0,93
France,"Pinot Noir",280.0,93
France,Chardonnay,380.0,93
Italy,"White Blend",50.0,93
US,"Cabernet Sauvignon",85.0,93
US,"Pinot Noir",50.0,93
US,"Bordeaux-style Red Blend",50.0,93
US,Chardonnay,61.0,93
US,Malbec,25.0,93
Italy,"Nerello Mascalese",102.0,93
France,Viognier,100.0,93
France,Syrah,135.0,93
Spain,"Red Blend",90.0,93
France,"Rhône-style Red Blend",43.0,93
US,Merlot,32.0,93
France,"Pinot Noir",280.0,93
France,"Pinot Noir",740.0,93
France,Chardonnay,85.0,93
Italy,Aglianico,90.0,93
France,"Rhône-style White Blend",120.0,93
Italy,"Red Blend",60.0,93
US,Zinfandel,28.0,93
France,"Pinot Noir",75.0,93
Spain,Tempranillo,65.0,93
Spain,Grenache-Carignan,55.0,93
France,Chardonnay,80.0,93
France,"Rhône-style White Blend",108.0,93
France,Chardonnay,95.0,93
Portugal,Syrah,15.0,86
Portugal,"Portuguese Red",9.0,86
Argentina,"Torrontés",15.0,86
Argentina,"Red Blend",25.0,86
Spain,"Tempranillo Blend",25.0,86
France,Colombard,10.0,86
Portugal,"Touriga Nacional-Cabernet Sauvignon",10.0,86
US,"Petite Sirah",35.0,86
US,Chardonnay,50.0,86
US,"Pinot Gris",16.0,86
US,Viognier,30.0,86
Italy,Barbera,27.0,86
France,Chardonnay,60.0,86
Portugal,"Portuguese White",10.0,86
Italy,Barbera,29.0,86
US,Chardonnay,14.0,86
Portugal,"Touriga Nacional",13.0,86
Portugal,"Portuguese Red",15.0,86
Germany,Riesling,15.0,86
France,Malbec,12.0,86
Spain,"Albariño",16.0,86
Germany,"Gewürztraminer",15.0,86
US,Sangiovese,20.0,86
US,Moscato,12.0,86
France,"Sauvignon Blanc",11.0,86
Italy,Barbera,17.0,86
Germany,Riesling,15.0,86
France,Chardonnay,29.0,86
Spain,"White Blend",26.0,86
US,Chardonnay,30.0,86
Chile,"Pinot Noir",23.0,84
Spain,"Tinto del Pais",15.0,84
Spain,Tempranillo,10.0,84
Italy,Sangiovese,55.0,84
France,Malbec,18.0,84
US,Chardonnay,15.0,84
Spain,Monastrell,9.0,84
US,"Petite Sirah",20.0,84
US,"Pinot Grigio",10.0,84
Portugal,"Portuguese White",10.0,84
Portugal,"Portuguese White",10.0,84
France,"Rosé",12.0,84
Spain,Rosado,13.0,84
US,Zinfandel,15.0,84
US,Chardonnay,12.0,84
US,"Cabernet Sauvignon",35.0,84
US,Riesling,10.0,84
Italy,"Red Blend",13.0,84
France,Chardonnay,14.0,84
US,Merlot,36.0,84
France,Malbec,13.0,84
US,"Rosé",18.0,84
France,"Bordeaux-style Red Blend",12.0,84
US,Chardonnay,15.0,84
Chile,"Carmenère",14.0,84
Italy,Sangiovese,30.0,84
Portugal,"Portuguese Red",9.0,84
Spain,"Tempranillo Blend",38.0,84
France,"Rosé",12.0,84
Italy,Carricante,195.0,92
US,"Pinot Noir",45.0,92
Israel,"Red Blend",25.0,92
France,"Gewürztraminer",42.0,92
France,"Gewürztraminer",30.0,92
US,Zinfandel,45.0,92
US,"Cabernet Sauvignon",135.0,92
US,Zinfandel,32.0,92
US,"Pinot Noir",55.0,92
France,"Gewürztraminer",53.0,92
US,Grenache,25.0,92
US,"Red Blend",75.0,92
US,"Cabernet Sauvignon",65.0,92
US,Tempranillo,42.0,92
Italy,"Nerello Mascalese",41.0,92
US,Zinfandel,38.0,92
US,"Cabernet Sauvignon",90.0,92
US,Chardonnay,39.0,92
US,"Pinot Noir",40.0,92
Germany,Riesling,70.0,92
US,Chardonnay,30.0,92
US,"Pinot Noir",85.0,92
Italy,"Red Blend",42.0,92
Italy,"Nerello Cappuccio",25.0,92
Germany,Riesling,92.0,92
Argentina,Malbec,40.0,92
"New Zealand","Red Blend",50.0,91
Germany,Riesling,69.0,91
"New Zealand","Bordeaux-style Red Blend",50.0,91
US,"Pinot Noir",39.0,91
France,"Cabernet Franc",24.0,86
France,"Sauvignon Blanc",27.0,86
France,"Sauvignon Blanc",26.0,86
France,Chardonnay,22.0,86
US,"Bordeaux-style Red Blend",22.0,86
US,Malbec,32.0,86
Serbia,Portuguiser,15.0,86
Spain,"Tempranillo Blend",13.0,86
France,"Rosé",29.0,86
US,Sangiovese,56.0,86
Spain,"Sparkling Blend",15.0,86
France,"Sauvignon Blanc",23.0,86
Spain,Tempranillo,9.0,86
France,"Red Blend",20.0,86
Italy,Sangiovese,45.0,86
US,"Pinot Noir",16.0,86
Spain,Grenache-Carignan,23.0,86
US,"Pinot Noir",55.0,86
US,Merlot,23.0,86
Spain,Tempranillo,15.0,86
US,"Sauvignon Blanc",13.0,86
US,Vermentino,22.0,86
US,"Cabernet Sauvignon",13.0,86
US,Tempranillo,38.0,86
US,Chardonnay,40.0,86
US,Syrah,35.0,86
Spain,Garnacha-Syrah,9.0,85
Spain,Garnacha,9.0,85
France,Chardonnay,12.0,85
US,Syrah,30.0,88
US,Chardonnay,30.0,88
Italy,Nebbiolo,21.0,88
US,"Sauvignon Blanc",22.0,88
US,Chardonnay,28.0,88
Romania,Chardonnay,9.0,88
Portugal,"Portuguese Red",18.0,88
US,"Cabernet Sauvignon",25.0,88
Uruguay,Tannat,20.0,88
US,Chardonnay,25.0,88
Chile,"Carmenère",17.0,88
France,"Pinot Noir",42.0,88
France,"Gewürztraminer",10.0,88
Italy,Nebbiolo,19.0,88
US,"Sauvignon Blanc",17.0,88
US,"Pinot Gris",16.0,88
US,"Cabernet Sauvignon",50.0,88
US,Chardonnay,18.0,88
US,Grenache,28.0,88
France,"Bordeaux-style Red Blend",20.0,88
France,"Bordeaux-style Red Blend",30.0,88
France,"Bordeaux-style Red Blend",24.0,88
France,Merlot,15.0,88
France,"Bordeaux-style Red Blend",30.0,88
Slovenia,Sauvignon,29.0,88
Italy,Nebbiolo,49.0,88
US,"Cabernet Sauvignon",85.0,88
US,Riesling,18.0,88
Brazil,Merlot,15.0,88
Italy,"Pinot Grigio",22.0,86
Germany,Riesling,30.0,86
Portugal,"Portuguese White",15.0,86
Italy,"Moscato Giallo",15.0,86
US,Zinfandel,14.0,86
Italy,Garganega,20.0,86
Italy,"Sauvignon Blanc",19.0,86
Italy,Garganega,24.0,86
US,"Cabernet Sauvignon",40.0,86
US,"Sauvignon Blanc",17.0,86
US,"Pinot Noir",45.0,86
Portugal,"Portuguese White",8.0,86
Italy,"Red Blend",16.0,86
Italy,Garganega,16.0,86
Italy,"White Blend",21.0,86
France,"Bordeaux-style Red Blend",10.0,86
US,Chardonnay,25.0,86
France,Chardonnay,33.0,86
Italy,"Red Blend",14.0,86
Italy,Turbiana,22.0,86
Portugal,"Portuguese Red",8.0,86
US,"Pinot Noir",70.0,86
US,Chardonnay,40.0,86
Italy,Garganega,15.0,86
France,"Bordeaux-style Red Blend",35.0,86
France,Chardonnay,32.0,86
Chile,"Cabernet Sauvignon-Malbec",18.0,86
France,"Rosé",12.0,89
US,Rkatsiteli,17.0,89
France,"Rosé",15.0,89
US,"Cabernet Sauvignon",50.0,89
US,"Cabernet Sauvignon",60.0,89
US,"Pinot Noir",48.0,89
Italy,Garganega,18.0,89
Austria,"Grüner Veltliner",15.0,89
US,"Sauvignon Blanc",20.0,89
Austria,Zweigelt,14.0,89
US,"Pinot Gris",24.0,89
US,Mission,18.0,89
Austria,"Grüner Veltliner",18.0,89
Italy,Turbiana,30.0,89
US,Marsanne-Roussanne,24.0,89
US,Zinfandel,22.0,89
Austria,Neuburger,21.0,89
US,Riesling,17.0,89
Austria,"Grüner Veltliner",22.0,89
Italy,Aglianico,36.0,89
Austria,Riesling,25.0,89
France,"Rosé",17.0,89
Austria,Zweigelt,12.0,89
Austria,"Grüner Veltliner",12.0,89
US,Riesling,18.0,89
Italy,Turbiana,22.0,89
US,Merlot,50.0,89
"New Zealand","Pinot Noir",22.0,89
France,Chardonnay,29.0,86
Spain,"White Blend",26.0,86
US,Chardonnay,30.0,86
Spain,Garnacha,10.0,86
US,Moscato,12.0,86
US,Syrah,28.0,86
US,"Cabernet Sauvignon",14.0,86
Israel,Chardonnay,38.0,86
Germany,Riesling,13.0,86
Argentina,Malbec,25.0,86
Italy,Nebbiolo,50.0,86
Israel,"Red Blend",30.0,86
US,"Sémillon",26.0,86
Argentina,"Cabernet Sauvignon",15.0,86
France,"Rosé",12.0,86
Italy,Barbera,19.0,86
Spain,Godello,14.0,86
Spain,Garnacha,9.0,86
Italy,Barbera,36.0,86
Portugal,"Portuguese White",10.0,86
Spain,"White Blend",12.0,86
Portugal,Bastardo,32.0,86
US,"Pinot Noir",45.0,86
France,"Pinot Noir",29.0,86
Portugal,"Portuguese Red",10.0,86
Portugal,"Portuguese White",20.0,86
US,"Red Blend",65.0,86
France,Chardonnay,18.0,86
Spain,Tempranillo,130.0,91
Spain,Tempranillo,50.0,91
US,"Bordeaux-style Red Blend",69.0,91
Australia,"Cabernet Sauvignon",25.0,91
Italy,"Red Blend",55.0,91
Italy,"White Blend",45.0,91
France,"Bordeaux-style Red Blend",28.0,91
US,"Pinot Gris",26.0,91
Italy,"Red Blend",65.0,91
Italy,Sangiovese,120.0,91
US,"Pinot Noir",40.0,91
US,"Pinot Noir",55.0,91
France,"Pinot Gris",32.0,91
France,"Bordeaux-style Red Blend",22.0,91
France,"Bordeaux-style Red Blend",24.0,91
US,"Pinot Noir",25.0,91
US,Chardonnay,29.0,91
US,"Pinot Noir",48.0,91
Italy,Syrah,175.0,91
US,Syrah,38.0,91
Australia,"Cabernet Sauvignon",65.0,91
US,Syrah,30.0,91
France,"Pinot Noir",34.0,91
US,"Sauvignon Blanc",34.0,91
US,"Pinot Noir",30.0,91
US,Riesling,10.0,91
US,"Pinot Noir",56.0,91
France,"Gewürztraminer",26.0,91
US,"Pinot Noir",72.0,91
France,"Gewürztraminer",40.0,91
France,"Rosé",20.0,86
France,"Rosé",11.0,86
Romania,"Sauvignon Blanc",7.0,86
Italy,Falanghina,23.0,86
US,Zinfandel,20.0,86
France,"Cabernet Sauvignon",10.0,86
France,"Rosé",17.0,86
US,Grenache,33.0,86
US,"Pinot Noir",34.0,86
US,"Cabernet Franc",70.0,86
France,"Pinot Noir",27.0,86
France,"Pinot Noir",26.0,86
Italy,Grillo,13.0,86
Italy,Grillo,11.0,86
France,Sylvaner,12.0,86
US,Merlot,35.0,86
Australia,Chardonnay,9.0,86
France,"Rosé",10.0,86
US,Syrah,40.0,86
France,"Rosé",11.0,86
US,"Sauvignon Blanc",35.0,86
US,"Cabernet Sauvignon",47.0,86
France,"Alsace white blend",14.0,86
France,Sylvaner,19.0,86
US,Chardonnay,12.0,86
Chile,"Pinot Noir",17.0,86
Italy,Zibibbo,19.0,86
France,"Pinot Blanc",14.0,86
France,"Rosé",15.0,86
Italy,"Red Blend",13.0,84
France,Malbec,13.0,84
US,Merlot,36.0,84
Spain,"Cabernet Sauvignon",10.0,84
Chile,"Cabernet Sauvignon",13.0,84
Spain,"Sparkling Blend",13.0,84
US,"Pinot Grigio",11.0,84
Spain,Grenache,10.0,84
US,Chardonnay,23.0,84
Spain,Verdejo,11.0,84
Spain,Viura,14.0,84
US,"Pinot Noir",30.0,84
US,Riesling,23.0,84
Chile,Chardonnay,13.0,84
France,"Sauvignon Blanc",12.0,84
US,"Pinot Noir",14.0,84
US,"Pinot Noir",10.0,84
US,"Cabernet Franc",18.0,84
US,"Pinot Noir",19.0,84
Chile,"Red Blend",15.0,84
France,"Red Blend",14.0,84
Portugal,"Portuguese Red",12.0,84
France,"Rosé",24.0,84
Italy,Sangiovese,65.0,84
US,"Cabernet Franc",25.0,84
Chile,"Rosé",12.0,84
US,"Rosé",12.0,84
US,"Pinot Noir",20.0,84
US,"Red Blend",60.0,84
US,Syrah,65.0,93
France,"Pinot Noir",85.0,93
US,"Pinot Noir",70.0,93
US,"Pinot Noir",32.0,93
US,Syrah,29.0,93
US,"Cabernet Sauvignon",100.0,93
Spain,"Tinta de Toro",21.0,93
France,"Rhône-style Red Blend",100.0,93
France,"Rhône-style Red Blend",75.0,93
Italy,Aglianico,60.0,93
US,"Pinot Noir",31.0,93
US,Chardonnay,45.0,93
France,"Pinot Noir",105.0,93
France,"Pinot Noir",391.0,93
US,"Rhône-style Red Blend",65.0,93
US,Viognier,35.0,93
France,"Pinot Noir",60.0,93
France,"Pinot Noir",100.0,93
US,"Pinot Noir",82.0,93
US,"Pinot Noir",42.0,93
Spain,Tempranillo,30.0,93
France,Chardonnay,110.0,93
France,Chardonnay,391.0,93
France,Chardonnay,282.0,93
France,"Pinot Noir",50.0,93
US,"Rhône-style Red Blend",65.0,93
US,"Cabernet Sauvignon",100.0,93
US,Zinfandel,24.0,93
France,"Pinot Noir",100.0,93
France,"Pinot Noir",20.0,85
France,Chardonnay,16.0,85
US,Merlot,40.0,85
US,"Cabernet Franc",25.0,85
US,Zinfandel,25.0,85
US,Riesling,20.0,85
US,Tempranillo,26.0,85
US,"Red Blend",32.0,85
France,"Sauvignon Blanc",18.0,85
US,Sangiovese,40.0,85
Italy,Sangiovese,40.0,85
Spain,Garnacha-Syrah,9.0,85
Spain,Garnacha,9.0,85
France,Chardonnay,12.0,85
US,"White Blend",16.0,85
Spain,Garnacha,11.0,85
US,Zinfandel,23.0,85
US,"Pinot Noir",20.0,85
US,"Cabernet Sauvignon",17.0,85
Italy,"Red Blend",45.0,85
France,"Sauvignon Blanc",18.0,85
US,"Pinot Noir",30.0,85
US,"Cabernet Sauvignon",75.0,85
France,"Sauvignon Blanc",20.0,85
US,"Sauvignon Blanc",25.0,85
Spain,Tempranillo,10.0,85
France,"Sauvignon Blanc",20.0,85
France,"Pinot Noir",30.0,85
France,Chardonnay,16.0,85
US,"Red Blend",22.0,85
US,"Petite Sirah",42.0,91
US,"Pinot Noir",60.0,91
US,"Cabernet Sauvignon",75.0,91
France,"Pinot Gris",57.0,91
France,"Gewürztraminer",34.0,91
Italy,"Red Blend",89.0,91
France,"Gewürztraminer",53.0,91
US,Chardonnay,30.0,91
France,"Gewürztraminer",26.0,91
US,Chardonnay,24.0,91
US,"Cabernet Sauvignon",64.0,91
US,"Pinot Noir",60.0,91
Israel,"Bordeaux-style Red Blend",38.0,91
US,"Pinot Noir",45.0,91
Italy,"Red Blend",25.0,91
Italy,"Red Blend",47.0,91
Argentina,Malbec,55.0,91
US,"Pinot Noir",65.0,91
US,"Pinot Noir",55.0,91
France,"Pinot Gris",35.0,91
US,"Rhône-style Red Blend",36.0,91
US,Riesling,28.0,91
US,Zinfandel,38.0,91
Germany,Riesling,10.0,91
US,"Pinot Noir",55.0,91
Portugal,Port,29.0,91
US,"Pinot Noir",65.0,91
"New Zealand","Pinot Noir",62.0,91
Spain,"Albariño",40.0,91
US,Viognier,28.0,91
Italy,"Red Blend",65.0,91
Italy,Sangiovese,120.0,91
US,"Pinot Noir",40.0,91
US,"Pinot Noir",55.0,91
France,"Pinot Gris",32.0,91
Australia,"Cabernet Sauvignon",72.0,91
US,"Red Blend",60.0,91
US,"Pinot Noir",58.0,91
US,"Cabernet Sauvignon",48.0,91
Spain,Tempranillo,59.0,91
Italy,Syrah,175.0,91
US,"Pinot Noir",30.0,91
Australia,"Cabernet Sauvignon",17.0,91
Australia,"Cabernet Sauvignon",37.0,91
Australia,"Cabernet Sauvignon",20.0,91
Italy,Sangiovese,175.0,91
Spain,"Red Blend",23.0,91
US,"Pinot Noir",48.0,91
US,"Cabernet Sauvignon",75.0,91
US,Syrah,32.0,91
Spain,"Red Blend",46.0,91
France,"Bordeaux-style Red Blend",17.0,91
US,"Gewürztraminer",22.0,91
France,"Bordeaux-style Red Blend",28.0,91
Italy,Sangiovese,65.0,91
US,"Sauvignon Blanc",31.0,91
US,"Cabernet Sauvignon",80.0,91
US,"Rosé",40.0,91
US,"Pinot Noir",35.0,91
Austria,"Rosé",13.0,89
France,"White Blend",20.0,89
Austria,"Rosé",14.0,89
US,"Rosé",13.0,88
US,"Petite Sirah",35.0,88
US,Zinfandel,60.0,88
"New Zealand","Pinot Noir",14.0,88
Spain,Tempranillo,125.0,88
France,"Rosé",21.0,88
France,"Rosé",20.0,88
France,"Rosé",22.0,88
France,"Rosé",25.0,88
France,"Bordeaux-style Red Blend",14.0,88
France,"Rosé",20.0,88
France,"Rosé",15.0,88
France,"Rosé",25.0,88
US,Chardonnay,42.0,88
Italy,Garganega,15.0,88
US,"Rosé",26.0,88
US,"Rosé",27.0,88
Italy,Fiano,25.0,88
France,"Rosé",17.0,88
France,"Chenin Blanc-Chardonnay",14.0,88
France,"Rosé",15.0,88
US,"Bordeaux-style Red Blend",35.0,88
Austria,"Sauvignon Blanc",20.0,88
France,"Rosé",20.0,88
Austria,"Rosé",15.0,88
US,"Pinot Noir",30.0,88
US,Merlot,15.0,86
Argentina,Malbec,12.0,86
Spain,Tempranillo,33.0,86
Italy,Barbera,19.0,86
France,"Rosé",12.0,86
Spain,Verdejo,13.0,86
US,"Red Blend",30.0,86
US,Grenache,23.0,86
Spain,"Albariño",15.0,86
US,"Pinot Noir",28.0,86
Portugal,"Portuguese White",12.0,86
Portugal,"Portuguese White",10.0,86
US,Syrah,44.0,86
France,Chardonnay,16.0,86
Spain,"Albariño",17.0,86
France,Chardonnay,18.0,86
Germany,Riesling,16.0,86
Argentina,Malbec,13.0,86
US,"Cabernet Sauvignon",19.0,86
US,Merlot,12.0,86
Argentina,Malbec,20.0,86
Argentina,Malbec,20.0,86
Israel,"Cabernet Sauvignon",40.0,86
Italy,Nebbiolo,45.0,86
Germany,Riesling,17.0,86
Portugal,Bical,28.0,86
Portugal,"Portuguese Red",9.0,86
France,"Sauvignon Blanc",16.0,86
US,"Chenin Blanc",12.0,86
Chile,"Rosé",12.0,84
Greece,Agiorgitiko,12.0,84
US,Chardonnay,64.0,83
Chile,"Sauvignon Blanc",22.0,83
Italy,"Red Blend",11.0,83
US,Merlot,20.0,83
Portugal,"Rosé",14.0,83
Chile,"Carmenère",12.0,83
France,"Rhône-style White Blend",21.0,83
Spain,Godello,45.0,83
Chile,"Sauvignon Blanc",12.0,83
US,"Pinot Noir",15.0,83
Spain,Macabeo,21.0,83
US,"Pinot Noir",17.0,83
Spain,"Carineña",8.0,83
Chile,Chardonnay,20.0,83
Chile,"Sauvignon Blanc",9.0,83
Chile,"Cabernet Sauvignon",8.0,83
Chile,"Pinot Noir-Syrah",12.0,83
Chile,"Cabernet Sauvignon",11.0,83
Spain,"Sauvignon Blanc",16.0,83
Spain,Godello,17.0,83
US,Chardonnay,15.0,83
US,Chardonnay,13.0,83
Chile,Chardonnay,12.0,83
Portugal,"Portuguese White",10.0,83
Chile,Chardonnay,10.0,83
Chile,"Carmenère",12.0,83
Spain,Rosado,27.0,83
Spain,"Tempranillo Blend",10.0,83
France,Viognier,73.0,92
France,"Rhône-style Red Blend",57.0,92
Spain,"Red Blend",150.0,92
France,"Pinot Noir",50.0,92
Italy,"White Blend",27.0,92
US,Chardonnay,30.0,92
US,"Pinot Noir",25.0,92
US,Chardonnay,20.0,92
US,"Cabernet Sauvignon",40.0,92
US,"Chenin Blanc",16.0,92
Italy,"Nerello Mascalese",60.0,92
US,"Pinot Noir",42.0,92
Italy,"Nero d'Avola",29.0,92
France,Chardonnay,40.0,92
US,Grenache,60.0,92
US,Chardonnay,23.0,92
US,Syrah,65.0,92
Italy,Greco,38.0,92
Italy,"Red Blend",80.0,92
France,"Rhône-style Red Blend",35.0,92
France,"Pinot Noir",57.0,92
US,"Pinot Noir",48.0,92
France,Syrah,49.0,92
France,Viognier,99.0,92
US,"Pinot Noir",58.0,92
US,"Pinot Blanc",25.0,92
Spain,Tempranillo,60.0,92
US,Riesling,19.0,85
Spain,Garnacha-Tempranillo,8.0,85
Spain,"Red Blend",20.0,85
US,Chardonnay,45.0,85
Spain,"Tempranillo-Cabernet Sauvignon",13.0,85
US,Riesling,18.0,85
Spain,Verdejo,10.0,85
US,"Pinot Noir",15.0,85
Spain,Tempranillo,17.0,85
France,"Rosé",19.0,85
France,"Chenin Blanc",12.0,85
France,"Rosé",20.0,85
France,"Rosé",22.0,85
US,Merlot,16.0,85
France,"Sparkling Blend",12.0,85
Spain,Rosado,11.0,85
Spain,"Rosé",7.0,85
Spain,"Rosé",11.0,85
Spain,Tempranillo,10.0,85
France,"Sauvignon Blanc",20.0,85
US,Merlot,40.0,85
US,Zinfandel,28.0,85
Canada,Merlot,28.0,85
US,"Red Blend",75.0,85
US,"Cabernet Sauvignon",65.0,85
Spain,Tempranillo,10.0,85
Spain,Malvasia,20.0,85
US,"Pinot Grigio",23.0,85
France,"Rosé",16.0,85
Spain,"Sparkling Blend",10.0,84
Italy,"Red Blend",16.0,84
Argentina,"White Blend",13.0,84
US,"Cabernet Sauvignon",40.0,84
Argentina,"Cabernet Sauvignon",13.0,84
US,Merlot,15.0,84
Italy,"Pinot Grigio",20.0,84
US,"Pinot Grigio",15.0,84
US,"Rosé",25.0,84
Argentina,Malbec,15.0,84
US,Riesling,12.0,84
Italy,"Red Blend",18.0,84
US,"Cabernet Sauvignon",25.0,84
US,Zinfandel,18.0,84
US,Zinfandel,29.0,84
US,"White Blend",13.0,83
US,"Cabernet Franc",29.0,83
Argentina,"Rosé",14.0,83
Argentina,"Cabernet Sauvignon",13.0,83
Argentina,Malbec,10.0,83
US,Merlot,18.0,83
France,Malbec,13.0,83
US,"Sauvignon Blanc",15.0,83
US,Sangiovese,39.0,83
Argentina,Malbec,25.0,83
Spain,Tempranillo,10.0,83
US,"Cabernet Sauvignon",18.0,83
US,"White Blend",15.0,83
US,"Red Blend",60.0,83
US,Merlot,23.0,83
Spain,Tempranillo,40.0,86
US,Merlot,15.0,86
Italy,Pecorino,17.0,86
US,"Pinot Noir",30.0,86
France,"Rosé",15.0,86
Italy,Friulano,16.0,86
US,"Pinot Noir",35.0,86
Germany,Riesling,13.0,86
US,"Red Blend",28.0,86
US,"Cabernet Sauvignon",26.0,86
US,Merlot,36.0,86
US,"Mourvèdre",25.0,86
France,"Rosé",14.0,86
Chile,Riesling,20.0,86
US,Sangiovese,36.0,86
Chile,"Cabernet Sauvignon-Carmenère",10.0,86
US,Chardonnay,15.0,86
Germany,Riesling,8.0,86
Italy,Montepulciano,11.0,86
US,"Pinot Noir",55.0,86
US,"Petite Sirah",35.0,86
Italy,"Red Blend",40.0,86
Italy,"Red Blend",16.0,86
Austria,Zweigelt,10.0,86
US,"Red Blend",13.0,86
US,Chardonnay,18.0,86
Chile,"Sauvignon Blanc",15.0,86
Chile,"Sauvignon Blanc",10.0,86
US,"Pinot Blanc",14.0,88
Italy,"Red Blend",17.0,88
Italy,Syrah,12.0,88
US,"Pinot Noir",38.0,88
US,Chardonnay,28.0,88
Italy,"Red Blend",29.0,88
Chile,"White Blend",17.0,88
US,"Pinot Noir",35.0,88
US,"Rhône-style Red Blend",18.0,88
France,Gamay,14.0,88
US,Chardonnay,32.0,88
Italy,Fiano,30.0,88
Italy,"White Blend",32.0,88
France,Gamay,15.0,88
US,"Pinot Gris",18.0,88
Chile,Chardonnay,20.0,88
Italy,Negroamaro,15.0,88
Italy,Aglianico,14.0,88
Italy,"Red Blend",23.0,88
US,"Sauvignon Blanc",10.0,88
US,Chardonnay,45.0,88
US,"Pinot Noir",38.0,88
Austria,Riesling,23.0,88
Italy,"Nero d'Avola",17.0,88
US,"Cabernet Sauvignon",22.0,88
US,"Pinot Noir",48.0,88
US,"Pinot Gris",19.0,88
US,Chardonnay,40.0,88
France,"Bordeaux-style Red Blend",24.0,88
